GISJOIN,YEAR,STUSAB,GEOID,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,COUSUBCC,SUBMCDA,CONCITA,PLACEA,PLACECC,TRACTA,BLKGRPA,BLOCKA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,MEMI,CSAA,METDIVA,NECTAA,NMEMI,CNECTAA,NECTADIVA,CBSAPCI,NECTAPCI,UAA,URA,CD116A,SLDU18A,SLDL18A,VTD,VTDI,ZCTAA,SDELMA,SDSECA,SDUNIA,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,INTPTLAT,INTPTLON,LSADC,UGA,U7H001
"G36009909508023090","2020","NY","1000000US360999508023090","360999508023090","1","2","New York","36","Seneca County","099","63440","T1","99999","99999","99999","99","950802","3","3090","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","132","000011","A","14588","99999","99999","22140","00800","62038","0","3090","Block 3090","S","+42.6807724","-076.8698257","BK","99999",5
"G36009909508023091","2020","NY","1000000US360999508023091","360999508023091","1","2","New York","36","Seneca County","099","63440","T1","99999","99999","99999","99","950802","3","3091","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","132","000011","A","14521","99999","99999","22140","00800","106770","0","3091","Block 3091","S","+42.6811474","-076.8603653","BK","99999",7
"G36009909508023092","2020","NY","1000000US360999508023092","360999508023092","1","2","New York","36","Seneca County","099","63440","T1","99999","99999","99999","99","950802","3","3092","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","132","000011","A","14521","99999","99999","22140","00800","177451","0","3092","Block 3092","S","+42.6809067","-076.8534425","BK","99999",9
"G36009909508023093","2020","NY","1000000US360999508023093","360999508023093","1","2","New York","36","Seneca County","099","63440","T1","99999","99999","55816","C1","950802","3","3093","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","N","N","99999","R","23","054","132","000010","A","14521","99999","99999","22140","00800","55780","0","3093","Block 3093","S","+42.6815909","-076.8217724","BK","99999",17
"G36009909508023094","2020","NY","1000000US360999508023094","360999508023094","1","2","New York","36","Seneca County","099","63440","T1","99999","99999","99999","99","950802","3","3094","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","132","000011","A","14541","99999","99999","24930","00800","15334","0","3094","Block 3094","S","+42.7435937","-076.9188524","BK","99999",7
"G36009909508023095","2020","NY","1000000US360999508023095","360999508023095","1","2","New York","36","Seneca County","099","63440","T1","99999","99999","99999","99","950802","3","3095","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","132","000011","A","14541","99999","99999","24930","00800","17013","0","3095","Block 3095","S","+42.7410586","-076.9177046","BK","99999",0
"G36009909508024000","2020","NY","1000000US360999508024000","360999508024000","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4000","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14541","99999","99999","24930","00800","3719974","0","4000","Block 4000","S","+42.8020613","-076.8285344","BK","99999",47
"G36009909508024001","2020","NY","1000000US360999508024001","360999508024001","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4001","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14541","99999","99999","24930","00800","262354","0","4001","Block 4001","S","+42.7967129","-076.8182368","BK","99999",0
"G36009909508024002","2020","NY","1000000US360999508024002","360999508024002","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4002","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14541","99999","99999","24930","00800","30005","0","4002","Block 4002","S","+42.8064190","-076.8449199","BK","99999",5
"G36009909508024003","2020","NY","1000000US360999508024003","360999508024003","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4003","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14541","99999","99999","24930","00800","380261","0","4003","Block 4003","S","+42.8057114","-076.8512177","BK","99999",18
"G36009909508024004","2020","NY","1000000US360999508024004","360999508024004","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4004","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","13165","99999","99999","24930","00800","1277224","0","4004","Block 4004","S","+42.8004135","-076.8620838","BK","99999",41
"G36009909508024005","2020","NY","1000000US360999508024005","360999508024005","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4005","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","13165","99999","99999","24930","00800","4955","0","4005","Block 4005","S","+42.8062518","-076.8679260","BK","99999",14
"G36009909508024006","2020","NY","1000000US360999508024006","360999508024006","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4006","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","13165","99999","99999","24930","00800","5864","0","4006","Block 4006","S","+42.8062905","-076.8664784","BK","99999",20
"G36009909508024007","2020","NY","1000000US360999508024007","360999508024007","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4007","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14541","99999","99999","24930","00800","1533962","0","4007","Block 4007","S","+42.7993331","-076.8729670","BK","99999",34
"G36009909508024008","2020","NY","1000000US360999508024008","360999508024008","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4008","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14456","99999","99999","24930","00800","2545453","0","4008","Block 4008","S","+42.7991097","-076.8889207","BK","99999",39
"G36009909508024009","2020","NY","1000000US360999508024009","360999508024009","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4009","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14456","99999","99999","24930","00800","349803","0","4009","Block 4009","S","+42.8042986","-076.9045363","BK","99999",15
"G36009909508024010","2020","NY","1000000US360999508024010","360999508024010","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4010","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14456","99999","99999","24930","00800","1143877","0","4010","Block 4010","S","+42.8003497","-076.9085060","BK","99999",19
"G36009909508024011","2020","NY","1000000US360999508024011","360999508024011","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4011","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14456","99999","99999","24930","00800","1194339","0","4011","Block 4011","S","+42.8009861","-076.9254029","BK","99999",20
"G36009909508024012","2020","NY","1000000US360999508024012","360999508024012","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4012","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","32842","U","23","054","131","000022","A","14456","99999","99999","24930","00800","263110","0","4012","Block 4012","S","+42.8000729","-076.9341817","BK","99999",53
"G36009909508024013","2020","NY","1000000US360999508024013","360999508024013","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4013","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","32842","U","23","054","131","000022","A","14456","99999","99999","24930","00800","8468","0","4013","Block 4013","S","+42.7969231","-076.9339414","BK","99999",13
"G36009909508024014","2020","NY","1000000US360999508024014","360999508024014","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4014","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14541","99999","99999","24930","00800","651948","0","4014","Block 4014","S","+42.7936415","-076.9051234","BK","99999",44
"G36009909508024015","2020","NY","1000000US360999508024015","360999508024015","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4015","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14541","99999","99999","24930","00800","624792","0","4015","Block 4015","S","+42.7917721","-076.9186226","BK","99999",20
"G36009909508024016","2020","NY","1000000US360999508024016","360999508024016","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4016","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14456","99999","99999","24930","00800","842143","0","4016","Block 4016","S","+42.7948900","-076.9238898","BK","99999",18
"G36009909508024017","2020","NY","1000000US360999508024017","360999508024017","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4017","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14541","99999","99999","24930","00800","450986","0","4017","Block 4017","S","+42.7883542","-076.9205076","BK","99999",49
"G36009909508024018","2020","NY","1000000US360999508024018","360999508024018","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4018","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14541","99999","99999","24930","00800","53740","0","4018","Block 4018","S","+42.7907321","-076.8996665","BK","99999",9
"G36009909508024019","2020","NY","1000000US360999508024019","360999508024019","1","2","New York","36","Seneca County","099","76958","T1","99999","99999","99999","99","950802","4","4019","9999","9999","9999","99","999","999999","9","99999","42900","2","464","99999","99999","9","999","99999","9","9","99999","R","23","054","131","000022","A","14541","99999","99999","24930","00800","532396","0","4019","Block 4019","S","+42.7903743","-076.8864531","BK","99999",39
